state,agencyType,agencyName,race,religion,sexOrientation,disability,gender,genderIdentity,population
Massachusetts,Cities,Walpole,1,0,0,0,0,0,25312
Massachusetts,Cities,Waltham,1,1,1,1,2,0,63413
Massachusetts,Cities,Ware,1,0,0,0,0,0,9907
Massachusetts,Cities,Watertown,0,0,0,0,0,1,35586
Massachusetts,Cities,Webster,1,0,0,0,0,0,16883
Massachusetts,Cities,Westborough,0,1,0,0,0,0,19074
Massachusetts,Cities,Worcester,5,1,0,0,0,0,185107
Massachusetts,Cities,Wrentham,0,1,0,0,0,0,11838
Massachusetts,Universities and Colleges,,37,8,4,0,0,0,0
Massachusetts,Universities and Colleges,Amherst College,0,0,2,0,0,0,1849
Massachusetts,Universities and Colleges,Boston College,5,0,0,0,0,0,14466
Massachusetts,Universities and Colleges,Boston University,5,3,1,0,0,0,32695
Massachusetts,Universities and Colleges,Clark University,0,2,0,0,0,0,3298
Massachusetts,Universities and Colleges,College of the Holy Cross,0,0,1,0,0,0,2720
Massachusetts,Universities and Colleges,Dean College,1,0,0,0,0,0,1339
Massachusetts,Universities and Colleges,Framingham State University,8,0,0,0,0,0,5977
Massachusetts,Universities and Colleges,Hampshire College,3,0,0,0,0,0,1321
Massachusetts,Universities and Colleges,Harvard University,1,0,0,0,0,0,29908
Massachusetts,Universities and Colleges,Massasoit Community College,0,1,0,0,0,0,7471
Massachusetts,Universities and Colleges,Springfield Technical Community College,3,0,0,0,0,0,5622
Massachusetts,Universities and Colleges,"University of Massachusetts, Amherst",1,0,0,0,0,0,30037
Massachusetts,Universities and Colleges,Westfield State University,10,2,0,0,0,0,6335
Massachusetts,Other Agencies,,10,0,1,0,0,0,0
Massachusetts,Other Agencies,Massachusetts Bay Transportation Authority,,,,,,,0
Massachusetts,Other Agencies,Middlesex County,1,0,0,0,0,0,0
Massachusetts,Other Agencies,Suffolk County,4,0,0,0,0,0,0
Massachusetts,Other Agencies,Massachusetts General Hospital,5,0,1,0,0,0,0
Michigan,Total,,311,78,57,2,8,0,0
Michigan,Cities,,212,53,44,1,4,0,0
Michigan,Cities,Adrian,1,0,0,0,0,0,20598
Michigan,Cities,Albion,0,1,0,0,0,0,8293
Michigan,Cities,Ann Arbor,3,13,3,0,0,0,121930
Michigan,Cities,Bangor,1,0,0,0,0,0,1839
Michigan,Cities,Battle Creek,2,1,3,0,1,0,60852
Michigan,Cities,Bay City,1,0,0,0,0,0,33286
Michigan,Cities,Belleville,1,0,0,0,0,0,3832
Michigan,Cities,Benton Harbor,1,0,1,0,0,0,9899
Michigan,Cities,Berrien Springs-Oronoko Township,1,0,0,0,0,0,9039
Michigan,Cities,Birmingham,0,1,0,0,0,0,21162
Michigan,Cities,Blackman Township,23,0,0,0,0,0,36908
Michigan,Cities,Boyne City,1,1,0,0,0,0,3741
Michigan,Cities,Buena Vista Township,2,0,0,0,0,0,8084
Michigan,Cities,Burton,4,0,0,0,0,0,28439
Michigan,Cities,Cadillac,1,0,0,0,0,0,10473
Michigan,Cities,Canton Township,1,1,0,0,0,0,90294
Michigan,Cities,Carrollton Township,0,0,1,0,0,0,5728
Michigan,Cities,Center Line,2,0,0,0,0,0,8304
Michigan,Cities,Charlotte,2,0,0,0,0,0,9053
Michigan,Cities,Cheboygan,1,0,0,0,0,0,4705
Michigan,Cities,Chocolay Township,1,0,0,0,0,0,5948
Michigan,Cities,Clio,1,0,0,0,0,0,2495
Michigan,Cities,Dearborn,4,0,0,0,0,0,93889
Michigan,Cities,Dearborn Heights,1,1,1,0,0,0,55454
Michigan,Cities,Detroit,22,2,15,0,2,0,670792
Michigan,Cities,East Grand Rapids,1,0,0,0,0,0,11812
Michigan,Cities,East Lansing,2,1,0,0,0,0,48920
Michigan,Cities,Eastpointe,1,0,0,0,0,0,32712
Michigan,Cities,Ecorse,2,0,0,0,0,0,9132
Michigan,Cities,Escanaba,0,1,0,0,0,0,12280
Michigan,Cities,Farmington Hills,0,1,0,0,0,0,81359
Michigan,Cities,Ferndale,4,0,1,0,0,0,20131
Michigan,Cities,Flint,9,0,1,0,0,0,96605
Michigan,Cities,Fremont,1,0,0,0,0,0,4020
Michigan,Cities,Gaines Township,1,0,0,0,0,0,6139
Michigan,Cities,Galesburg,2,0,0,0,0,0,2055
Michigan,Cities,Gaylord,2,0,0,0,0,0,3697
Michigan,Cities,Grand Blanc,1,0,0,0,0,0,7904
Michigan,Cities,Grand Rapids,5,1,4,0,0,0,197868
Michigan,Cities,Grandville,0,2,0,0,0,0,16108
Michigan,Cities,Grosse Pointe,0,1,0,0,0,0,5151
Michigan,Cities,Grosse Pointe Farms,0,0,1,0,0,0,9106
Michigan,Cities,Hampton Township,1,0,0,0,0,0,9522
Michigan,Cities,Hamtramck,1,1,0,0,0,0,21654
Michigan,Cities,Hart,4,1,0,0,0,0,2080
Michigan,Cities,Highland Park,2,0,0,0,0,0,10757
Michigan,Cities,Holland,3,0,0,0,0,0,33613
Michigan,Cities,Huntington Woods,0,1,0,0,0,0,6343
Michigan,Cities,Huron Township,1,0,0,0,0,0,15636
Michigan,Cities,Independence Township,1,0,0,0,0,0,36836
Michigan,Cities,Inkster,1,0,0,0,0,0,24324
Michigan,Cities,Ionia,1,0,1,0,0,0,11287
Michigan,Cities,Iron River,1,0,0,0,0,0,2838
Michigan,Cities,Lansing,10,0,2,0,0,0,116302
Michigan,Cities,Lansing Township,0,0,1,0,0,0,8150
Michigan,Cities,Lapeer,0,1,0,0,0,0,8735
Michigan,Cities,Lincoln Park,2,0,0,0,0,0,36502
Michigan,Cities,Lincoln Township,1,0,0,0,0,0,14460
Michigan,Cities,Ludington,1,0,0,0,0,0,8068
Michigan,Cities,Madison Heights,1,0,0,0,0,0,30152
Michigan,Cities,Manistee,1,0,0,0,0,0,6030
Michigan,Cities,Meridian Township,2,1,6,0,0,0,42878
Michigan,Cities,Metro Police Authority of Genesee County,0,1,0,0,0,0,20001
Michigan,Cities,Midland,1,0,0,0,0,0,42131
Michigan,Cities,Millington,1,0,0,0,0,0,1016
Michigan,Cities,Monroe,1,0,0,0,0,0,19868
Michigan,Cities,Mount Pleasant,1,0,1,0,0,0,26366
Michigan,Cities,Muskegon,4,0,0,0,0,0,38375
Michigan,Cities,Northville Township,2,0,0,0,0,0,28751
Michigan,Cities,Oak Park,0,2,0,0,0,0,29698
Michigan,Cities,Ovid,1,0,0,0,0,0,1615
Michigan,Cities,Perry,2,0,0,0,0,0,2094
Michigan,Cities,Petoskey,1,0,0,0,0,0,5764
Michigan,Cities,Pinckney,0,0,0,1,0,0,2463
Michigan,Cities,Pittsfield Township,1,0,0,0,0,0,39061
Michigan,Cities,Pontiac,2,0,0,0,0,0,59731
Michigan,Cities,Portland,1,0,0,0,0,0,3943
Michigan,Cities,Raisin Township,1,0,0,0,0,0,7619
Michigan,Cities,Redford Township,1,0,0,0,0,0,46867
Michigan,Cities,Rochester Hills,1,2,1,0,0,0,73827
Michigan,Cities,Romulus,2,0,0,0,0,0,23174
Michigan,Cities,Roosevelt Park,0,1,0,0,0,0,3826
Michigan,Cities,Roseville,6,1,0,0,0,0,47651
Michigan,Cities,Royal Oak,1,0,0,0,0,0,59303
Michigan,Cities,Saginaw,3,0,0,0,0,0,48589
Michigan,Cities,Saginaw Township,2,0,0,0,0,0,39319
Michigan,Cities,Saline,1,0,0,0,0,0,9207
Michigan,Cities,Sault Ste. Marie,1,0,0,0,0,0,13630
Michigan,Cities,Schoolcraft,1,0,0,0,0,0,1571
Michigan,Cities,Shelby Township,4,2,0,0,0,0,79217
Michigan,Cities,Southfield,2,3,0,0,0,0,73324
Michigan,Cities,Southgate,4,0,0,0,0,0,28939
Michigan,Cities,Sparta,1,0,0,0,0,0,4370
Michigan,Cities,St. Joseph,1,0,0,0,0,0,8276
Michigan,Cities,Tawas,1,0,0,0,0,0,4522
Michigan,Cities,Taylor,3,0,0,0,0,0,60882
Michigan,Cities,Thomas Township,0,1,0,0,0,0,11450
Michigan,Cities,Traverse City,0,3,1,0,0,0,15617
Michigan,Cities,Trenton,0,1,0,0,0,0,18161
Michigan,Cities,Troy,3,0,0,0,1,0,84086
Michigan,Cities,Van Buren Township,2,0,0,0,0,0,27911
Michigan,Cities,Warren,1,0,0,0,0,0,135303
Michigan,Cities,Wayne,1,0,0,0,0,0,16857
Michigan,Cities,West Bloomfield Township,0,3,0,0,0,0,65948
Michigan,Cities,Westland,2,0,0,0,0,0,81158
Michigan,Cities,White Lake Township,1,0,0,0,0,0,31016
Michigan,Cities,Wyandotte,2,0,0,0,0,0,24817
Michigan,Cities,Wyoming,4,0,0,0,0,0,76153
Michigan,Universities and Colleges,,14,5,4,0,1,0,0
Michigan,Universities and Colleges,Eastern Michigan University,3,0,0,0,0,0,21246
Michigan,Universities and Colleges,Grand Valley State University,0,0,2,0,0,0,25460
Michigan,Universities and Colleges,Michigan State University,1,0,0,0,0,0,50340
Michigan,Universities and Colleges,Oakland University,1,0,0,0,0,0,20012
Michigan,Universities and Colleges,Saginaw Valley State University,0,0,0,0,1,0,9105
Michigan,Universities and Colleges,University of Michigan:  ,,,,,,,0
Michigan,Universities and Colleges,Ann Arbor ,9,4,2,0,0,0,44718
Michigan,Universities and Colleges,Dearborn,0,1,0,0,0,0,9131
Michigan,Metropolitan Counties,,15,10,2,0,0,0,0
Michigan,Metropolitan Counties,Eaton,1,0,0,0,0,0,0
Michigan,Metropolitan Counties,Genesee,2,2,0,0,0,0,0
Michigan,Metropolitan Counties,Jackson,0,2,0,0,0,0,0
Michigan,Metropolitan Counties,Kent,3,0,0,0,0,0,0
Michigan,Metropolitan Counties,Lapeer,0,1,0,0,0,0,0
Michigan,Metropolitan Counties,Midland,1,0,0,0,0,0,0
Michigan,Metropolitan Counties,Monroe,0,1,0,0,0,0,0
Michigan,Metropolitan Counties,Muskegon,0,0,1,0,0,0,0
Michigan,Metropolitan Counties,Ottawa,1,1,1,0,0,0,0
Michigan,Metropolitan Counties,Saginaw,0,1,0,0,0,0,0
Michigan,Metropolitan Counties,Van Buren,3,2,0,0,0,0,0
Michigan,Metropolitan Counties,Washtenaw,4,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,,17,3,4,0,2,0,0
Michigan,Nonmetropolitan Counties,Allegan,1,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Benzie,3,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Charlevoix,0,0,1,0,0,0,0
Michigan,Nonmetropolitan Counties,Chippewa,1,1,1,0,0,0,0
Michigan,Nonmetropolitan Counties,Clare,1,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Emmet,1,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Grand Traverse,2,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Gratiot,1,1,1,0,0,0,0
Michigan,Nonmetropolitan Counties,Huron,1,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Mackinac,1,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Menominee,2,1,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Missaukee,1,0,0,0,0,0,0
Michigan,Nonmetropolitan Counties,Newaygo,0,0,0,0,1,0,0
Michigan,Nonmetropolitan Counties,Ontonagon,0,0,1,0,0,0,0
Michigan,Nonmetropolitan Counties,Otsego,0,0,0,0,1,0,0
Michigan,Nonmetropolitan Counties,Presque Isle,2,0,0,0,0,0,0
Michigan,State Police Agencies,,50,6,3,1,1,0,0
Michigan,State Police Agencies,State Police:,,,,,,,0
Michigan,State Police Agencies,Alpena County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Barry County,3,0,0,0,0,0,0
Michigan,State Police Agencies,Bay County,2,0,1,0,0,0,0
Michigan,State Police Agencies,Berrien County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Chippewa County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Clare County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Crawford County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Eaton County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Genesee County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Gogebic County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Isabella County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Jackson County,3,0,1,0,0,0,0
Michigan,State Police Agencies,Kalamazoo County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Kent County,3,0,0,0,0,0,0
Michigan,State Police Agencies,Lapeer County,1,1,0,0,0,0,0
Michigan,State Police Agencies,Livingston County,4,2,1,0,0,0,0
Michigan,State Police Agencies,Macomb County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Mason County,0,1,0,0,0,0,0
Michigan,State Police Agencies,Monroe County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Montcalm County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Muskegon County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Oakland County,2,0,0,1,0,0,0
Michigan,State Police Agencies,Oceana County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Osceola County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Saginaw County,2,1,0,0,0,0,0
Michigan,State Police Agencies,Shiawassee County,3,0,0,0,0,0,0
Michigan,State Police Agencies,St. Joseph County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Van Buren County,0,1,0,0,1,0,0
Michigan,State Police Agencies,Washtenaw County,2,0,0,0,0,0,0
Michigan,State Police Agencies,Wayne County,1,0,0,0,0,0,0
Michigan,State Police Agencies,Wexford County,1,0,0,0,0,0,0
Michigan,Tribal Agencies,,3,0,0,0,0,0,0
Michigan,Tribal Agencies,Little River Band of Ottawa Indians,2,0,0,0,0,0,0
Michigan,Tribal Agencies,Nottawaseppi Huron Band of Potawatomi,1,0,0,0,0,0,0
Michigan,Other Agencies,,0,1,0,0,0,0,0
Michigan,Other Agencies,Wayne County Airport,0,1,0,0,0,0,0
Minnesota,Total,,92,34,22,0,0,0,0
Minnesota,Cities,,80,31,21,0,0,0,0
Minnesota,Cities,Apple Valley,1,0,0,0,0,0,52439
Minnesota,Cities,Belle Plaine,1,0,0,0,0,0,7066
Minnesota,Cities,Blaine,3,0,0,0,0,0,63857
Minnesota,Cities,Brooklyn Park,5,0,1,0,0,0,80347
Minnesota,Cities,Burnsville,1,0,1,0,0,0,61442
Minnesota,Cities,Clearbrook,1,0,0,0,0,0,522
Minnesota,Cities,Coon Rapids,0,1,0,0,0,0,62495
Minnesota,Cities,Crookston,0,1,0,0,0,0,7789
Minnesota,Cities,Duluth,1,0,1,0,0,0,86306
Minnesota,Cities,Eden Prairie,1,0,0,0,0,0,64429
Minnesota,Cities,Edina,0,1,0,0,0,0,51923
Minnesota,Cities,Forest Lake,0,0,1,0,0,0,19804
Minnesota,Cities,Fridley,0,0,1,0,0,0,27516
Minnesota,Cities,Goodhue,1,0,0,0,0,0,1186
Minnesota,Cities,Inver Grove Heights,4,1,0,0,0,0,35254
Minnesota,Cities,Lakeville2,4,2,1,0,0,0,62958
Minnesota,Cities,Mankato,1,0,0,0,0,0,42047
Minnesota,Cities,Maple Grove,2,2,0,0,0,0,70966
Minnesota,Cities,Maplewood,5,0,0,0,0,0,40689
Minnesota,Cities,Minneapolis,16,7,8,0,0,0,418971
Minnesota,Cities,Moorhead,2,0,1,0,0,0,42999
Minnesota,Cities,New Brighton,1,0,0,0,0,0,22772
Minnesota,Cities,Northfield,1,0,0,0,0,0,20512
Minnesota,Cities,Oakdale,1,0,0,0,0,0,28181
Minnesota,Cities,Plymouth,0,1,0,0,0,0,78356
Minnesota,Cities,Rochester,10,3,0,0,0,0,115228
Minnesota,Cities,Roseville,0,0,1,0,0,0,36196
Minnesota,Cities,Sartell,0,0,1,0,0,0,17353
Minnesota,Cities,Savage,1,0,1,0,0,0,31491
Minnesota,Cities,Spring Lake Park,1,0,0,0,0,0,6482
Minnesota,Cities,St. Anthony,1,0,0,0,0,0,9159
Minnesota,Cities,St. Cloud,1,1,0,0,0,0,67911
Minnesota,Cities,Stillwater,0,1,0,0,0,0,19394
Minnesota,Cities,St. Louis Park2,3,4,2,0,0,0,49355
Minnesota,Cities,St. Paul,11,5,1,0,0,0,306696
Minnesota,Cities,Willmar,0,1,0,0,0,0,19553
Minnesota,Universities and Colleges,,3,2,0,0,0,0,0
Minnesota,Universities and Colleges,"University of Minnesota, Twin Cities",3,2,0,0,0,0,51579
Minnesota,Metropolitan Counties,,9,0,1,0,0,0,0
Minnesota,Metropolitan Counties,Benton,1,0,0,0,0,0,0
Minnesota,Metropolitan Counties,Carver,5,0,0,0,0,0,0
Minnesota,Metropolitan Counties,Ramsey,2,0,0,0,0,0,0
Minnesota,Metropolitan Counties,Wright,1,0,1,0,0,0,0
Minnesota,Nonmetropolitan Counties,,0,1,0,0,0,0,0
Minnesota,Nonmetropolitan Counties,Otter Tail,0,1,0,0,0,0,0
Mississippi,Total,,1,0,0,0,0,0,0
Mississippi,Cities,,1,0,0,0,0,0,0
Mississippi,Cities,Gulfport,1,0,0,0,0,0,72792
Missouri,Total,,79,11,13,0,1,1,0
Missouri,Cities,,72,7,13,0,1,1,0
Missouri,Cities,Blue Springs,2,0,0,0,0,0,54727
Missouri,Cities,Branson,1,0,0,0,0,0,11571
Missouri,Cities,Camdenton,0,0,1,0,0,0,3980
Missouri,Cities,Cameron,3,0,0,0,0,0,9765
Missouri,Cities,Columbia,1,0,0,0,0,0,122585
Missouri,Cities,Crystal City,0,0,1,0,0,0,4817
Missouri,Cities,Festus,0,0,1,0,0,0,12187
Missouri,Cities,Gladstone,2,1,0,0,0,0,27390
Missouri,Cities,Grain Valley,2,0,0,0,0,0,13825
Missouri,Cities,Grandview,1,0,0,0,0,0,25308
Missouri,Cities,Independence,4,0,0,0,0,0,117055
Missouri,Cities,Joplin,0,0,1,0,0,0,52412
Missouri,Cities,Kansas City,34,5,6,0,1,1,484948
Missouri,Cities,Lee's Summit,1,0,0,0,0,0,96855
Missouri,Cities,Macon,1,0,0,0,0,0,5360
Missouri,Cities,Maryland Heights,1,0,0,0,0,0,27083
Missouri,Cities,Normandy,1,0,0,0,0,0,7544
Missouri,Cities,North Kansas City,1,0,0,0,0,0,4407
Missouri,Cities,Overland,1,0,0,0,0,0,15760
Missouri,Cities,Rolla,2,0,3,0,0,0,20147
Missouri,Cities,St. Louis,11,0,0,0,0,0,310284
Missouri,Cities,University City,1,0,0,0,0,0,34601
Missouri,Cities,Warrenton,1,0,0,0,0,0,8168
Missouri,Cities,Wentzville,1,0,0,0,0,0,38876
Missouri,Cities,Willard,0,1,0,0,0,0,5452
Missouri,Universities and Colleges,,2,2,0,0,0,0,0
Missouri,Universities and Colleges,"St. Louis Community College, Meramec",2,1,0,0,0,0,19052
Missouri,Universities and Colleges,"University of Missouri, Columbia",0,1,0,0,0,0,33239
Missouri,Metropolitan Counties,,3,2,0,0,0,0,0
Missouri,Metropolitan Counties,Greene,2,0,0,0,0,0,0
Missouri,Metropolitan Counties,St. Louis County Police Department,0,2,0,0,0,0,0
Missouri,Metropolitan Counties,Warren,1,0,0,0,0,0,0
Missouri,Nonmetropolitan Counties,,2,0,0,0,0,0,0
Missouri,Nonmetropolitan Counties,Laclede,1,0,0,0,0,0,0
Missouri,Nonmetropolitan Counties,Taney,1,0,0,0,0,0,0
Montana,Total,,9,4,2,0,0,0,0
Montana,Cities,,3,2,0,0,0,0,0
Montana,Cities,Bozeman,0,2,0,0,0,0,46728
Montana,Cities,Kalispell,2,0,0,0,0,0,23243
Montana,Cities,Whitefish,1,0,0,0,0,0,7446
Montana,Universities and Colleges,,2,0,0,0,0,0,0
Montana,Universities and Colleges,Montana State University,1,0,0,0,0,0,16359
Montana,Universities and Colleges,University of Montana,1,0,0,0,0,0,12419
Montana,Metropolitan Counties,,3,1,1,0,0,0,0
Montana,Metropolitan Counties,Cascade,1,0,0,0,0,0,0
Montana,Metropolitan Counties,Missoula,1,1,0,0,0,0,0
Montana,Metropolitan Counties,Yellowstone,1,0,1,0,0,0,0
Montana,Nonmetropolitan Counties,,1,1,1,0,0,0,0
Montana,Nonmetropolitan Counties,Deer Lodge,0,0,1,0,0,0,0
Montana,Nonmetropolitan Counties,Gallatin,1,0,0,0,0,0,0
Montana,Nonmetropolitan Counties,Ravalli,0,1,0,0,0,0,0
Nebraska,Total,,34,6,4,1,0,0,0
Nebraska,Cities,,29,6,4,0,0,0,0
Nebraska,Cities,Grand Island,1,0,1,0,0,0,51980
Nebraska,Cities,Kearney,1,0,0,0,0,0,33960
Nebraska,Cities,Lincoln,21,5,3,0,0,0,284063
Nebraska,Cities,Norfolk,2,0,0,0,0,0,24364
Nebraska,Cities,Omaha,2,1,0,0,0,0,449388
Nebraska,Cities,South Sioux City,2,0,0,0,0,0,13078
Nebraska,Metropolitan Counties,,5,0,0,0,0,0,0
Nebraska,Metropolitan Counties,Merrick,4,0,0,0,0,0,0
Nebraska,Metropolitan Counties,Saunders,1,0,0,0,0,0,0
Nebraska,Nonmetropolitan Counties,,0,0,0,1,0,0,0
Nebraska,Nonmetropolitan Counties,Perkins,0,0,0,1,0,0,0
Nevada,Total,,2,0,3,0,0,0,0
Nevada,Cities,,1,0,3,0,0,0,0
Nevada,Cities,Henderson,1,0,0,0,0,0,299285
Nevada,Cities,Reno,0,0,3,0,0,0,248531
Nevada,Other Agencies,,1,0,0,0,0,0,0
Nevada,Other Agencies,Clark County School District,1,0,0,0,0,0,0
New Hampshire,Total,,8,4,1,0,0,0,0
New Hampshire,Cities,,7,4,0,0,0,0,0
New Hampshire,Cities,Concord,1,0,0,0,0,0,42942
New Hampshire,Cities,Dover,1,0,0,0,0,0,31344
New Hampshire,Cities,Epping,0,1,0,0,0,0,6978
New Hampshire,Cities,Hudson,1,0,0,0,0,0,25212
New Hampshire,Cities,Keene,0,1,0,0,0,0,23386
New Hampshire,Cities,Laconia,1,0,0,0,0,0,16616
New Hampshire,Cities,Manchester,0,1,0,0,0,0,110655
New Hampshire,Cities,Pelham,1,0,0,0,0,0,13513
New Hampshire,Cities,Plymouth,0,1,0,0,0,0,6303
New Hampshire,Cities,Rye,1,0,0,0,0,0,5425
New Hampshire,Cities,Seabrook,1,0,0,0,0,0,8816
New Hampshire,Universities and Colleges,,0,0,1,0,0,0,0
New Hampshire,Universities and Colleges,University of New Hampshire,0,0,1,0,0,0,15188
New Hampshire,State Police Agencies,,1,0,0,0,0,0,0
New Hampshire,State Police Agencies,"State Police, Grafton County",1,0,0,0,0,0,0
New Jersey,Total,,260,180,51,4,0,0,0
New Jersey,Cities,,241,163,41,3,0,0,0
New Jersey,Cities,Aberdeen Township,2,3,1,0,0,0,18403
New Jersey,Cities,Belmar,0,0,1,0,0,0,5666
New Jersey,Cities,Belvidere,1,0,0,0,0,0,2589
New Jersey,Cities,Bergenfield,0,2,0,0,0,0,27891
New Jersey,Cities,Berkeley Heights Township,1,0,0,0,0,0,13654
New Jersey,Cities,Berkeley Township,0,1,0,0,0,0,42036
New Jersey,Cities,Boonton,0,1,0,0,0,0,8421
New Jersey,Cities,Bradley Beach,1,1,0,0,0,0,4236
New Jersey,Cities,Brick Township,0,2,0,0,0,0,75566
New Jersey,Cities,Bridgeton,1,0,0,0,0,0,24937
New Jersey,Cities,Bridgewater Township,0,1,0,0,0,0,45417
New Jersey,Cities,Brigantine,0,1,0,0,0,0,8976
New Jersey,Cities,Burlington Township,1,0,0,0,0,0,22772
New Jersey,Cities,Carteret,1,0,0,0,0,0,24283
New Jersey,Cities,Chatham,0,1,0,0,0,0,9011
New Jersey,Cities,Chatham Township,1,0,0,0,0,0,10515
New Jersey,Cities,Cinnaminson Township,2,3,1,0,0,0,16696
New Jersey,Cities,Collingswood,1,0,0,0,0,0,14080
New Jersey,Cities,Colts Neck Township,2,0,0,0,0,0,9936
New Jersey,Cities,Deal,0,2,0,0,0,0,730
New Jersey,Cities,Delanco Township,2,0,0,0,0,0,4528
New Jersey,Cities,Dover,1,0,1,0,0,0,18339
New Jersey,Cities,Eastampton Township,1,0,0,0,0,0,5962
New Jersey,Cities,East Brunswick Township,11,13,0,0,0,0,49019
New Jersey,Cities,East Hanover Township,2,1,0,0,0,0,11284
New Jersey,Cities,East Orange,1,1,0,0,0,0,65160
New Jersey,Cities,East Windsor Township,1,0,0,0,0,0,27571
New Jersey,Cities,Eatontown,0,0,1,0,0,0,12258
New Jersey,Cities,Edison Township,6,3,1,0,0,0,102699
New Jersey,Cities,Egg Harbor Township,1,0,0,0,0,0,43515
New Jersey,Cities,Elizabeth,0,1,0,0,0,0,129726
New Jersey,Cities,Elmwood Park,1,0,0,0,0,0,20515
New Jersey,Cities,Emerson,0,1,0,0,0,0,7747
New Jersey,Cities,Englewood,8,1,0,0,0,0,28795
New Jersey,Cities,Evesham Township,10,7,0,1,0,0,45314
New Jersey,Cities,Fair Lawn,0,0,1,0,0,0,33759
New Jersey,Cities,Fort Lee,1,0,1,0,0,0,38095
New Jersey,Cities,Franklin Lakes,1,5,0,0,0,0,10939
New Jersey,Cities,"Franklin Township, Somerset County",1,0,0,0,0,0,67463
New Jersey,Cities,Freehold Borough,1,0,0,0,0,0,11865
New Jersey,Cities,Freehold Township,2,0,1,0,0,0,35531
New Jersey,Cities,Hackensack,4,4,1,0,0,0,45226
New Jersey,Cities,Hackettstown,1,0,0,0,0,0,9520
New Jersey,Cities,Haddonfield,1,0,0,0,0,0,11445
New Jersey,Cities,Haddon Township,2,0,0,0,0,0,14731
New Jersey,Cities,"Hamilton Township, Mercer County",5,0,0,0,0,0,88723
New Jersey,Cities,Hanover Township,1,4,0,0,0,0,14904
New Jersey,Cities,Harrison Township,0,0,1,0,0,0,13128
New Jersey,Cities,Haworth,0,2,0,0,0,0,3491
New Jersey,Cities,High Bridge,0,1,0,0,0,0,3524
New Jersey,Cities,Highland Park,2,2,0,0,0,0,14287
New Jersey,Cities,Hightstown,2,0,0,0,0,0,5522
New Jersey,Cities,Hillsborough Township,3,1,0,0,0,0,40369
New Jersey,Cities,Hoboken,3,3,0,0,0,0,55348
New Jersey,Cities,Hopewell Township,1,0,2,0,0,0,18633
New Jersey,Cities,Howell Township,7,4,0,0,0,0,52432
New Jersey,Cities,Interlaken,0,0,1,0,0,0,798
New Jersey,Cities,Jefferson Township,1,0,0,0,0,0,21505
New Jersey,Cities,Jersey City,0,0,1,0,0,0,267906
New Jersey,Cities,Keansburg,8,1,1,0,0,0,9782
New Jersey,Cities,Kinnelon,1,0,0,0,0,0,10275
New Jersey,Cities,Lakewood Township,7,15,0,0,0,0,102759
New Jersey,Cities,"Lawrence Township, Mercer County",0,2,0,0,0,0,32929
New Jersey,Cities,Lindenwold,0,0,1,0,0,0,17516
New Jersey,Cities,Livingston Township,2,1,0,0,0,0,29987
New Jersey,Cities,Lodi,2,0,3,0,0,0,24981
New Jersey,Cities,Lopatcong Township,0,1,0,0,0,0,8298
New Jersey,Cities,Lumberton Township,0,1,0,0,0,0,12286
New Jersey,Cities,Madison,1,2,0,0,0,0,16175
New Jersey,Cities,Magnolia,2,0,0,0,0,0,4310
New Jersey,Cities,Manalapan Township,4,4,0,0,0,0,40177
New Jersey,Cities,Manasquan,2,0,0,0,0,0,5804
New Jersey,Cities,Manchester Township,1,0,0,0,0,0,43916
New Jersey,Cities,"Mansfield Township, Warren County",0,1,0,0,0,0,7435
New Jersey,Cities,Mantua Township,1,0,0,0,0,0,15123
New Jersey,Cities,Maple Shade Township,1,2,0,0,0,0,18797
New Jersey,Cities,Maplewood Township,0,1,0,0,0,0,24863
New Jersey,Cities,Medford Lakes,1,1,0,0,0,0,4038
New Jersey,Cities,Medford Township,3,2,2,0,0,0,23503
New Jersey,Cities,Metuchen,0,0,0,1,0,0,13981
New Jersey,Cities,Middlesex Borough,1,1,0,0,0,0,13897
